
0.002426,0.006161,0.001384|821629.500000,6637780.000000,0.001333|3099298.500000,6056789.000000,0.001336|-3045926.750000,-6082297.500000,0.001336|6071706.500000,3064020.000000,0.001336|-6081827.000000,-3046842.500000,0.001336|-9014573713588224.000000,-14421780772945920.000000,-1803299464413184.000000|-5474177947533312.000000,-22388945107025920.000000,-6466132319928320.000000|
0.002426,0.006163,0.001384|775557.750000,6643357.500000,0.001333|3058003.500000,6076604.000000,0.001336|-3004473.250000,-6101784.500000,0.001336|6091293.000000,3022603.500000,0.001336|-6101320.000000,-3005392.000000,0.001336|-9016904807088128.000000,-14425509878300672.000000,-1803765871017984.000000|-5475593676128256.000000,-22394734722940928.000000,-6467804135948288.000000|
0.002427,0.006165,0.001385|729448.812500,6648616.500000,0.001333|3016569.250000,6096142.000000,0.001336|-2962882.750000,-6120993.000000,0.001336|6110601.500000,2981049.000000,0.001336|-6120535.000000,-2963804.250000,0.001336|-9019235900588032.000000,-14429238983655424.000000,-1804232277622784.000000|-5477009404723200.000000,-22400524338855936.000000,-6469475951968256.000000|
0.002428,0.006166,0.001385|683304.875000,6653556.500000,0.001334|2974997.500000,6115402.000000,0.001336|-2921157.250000,-6139922.500000,0.001336|6129631.000000,2939358.500000,0.001336|-6139470.500000,-2922081.500000,0.001336|-9021566994087936.000000,-14432968089010176.000000,-1804698684227584.000000|-5478425133318144.000000,-22406313954770944.000000,-6471147767988224.000000|
0.002428,0.006168,0.001385|637128.187500,6658177.500000,0.001334|2933290.000000,6134383.000000,0.001337|-2879298.250000,-6158571.500000,0.001336|6148380.500000,2897533.750000,0.001336|-6158126.000000,-2880225.250000,0.001336|-9023898087587840.000000,-14436697194364928.000000,-1805165090832384.000000|-5479840861913088.000000,-22412103570685952.000000,-6472819584008192.000000|
0.002429,0.006169,0.001386|590920.937500,6662479.000000,0.001334|2891448.500000,6153084.000000,0.001337|-2837307.750000,-6176939.500000,0.001337|6166849.000000,2855576.500000,0.001337|-6176500.000000,-2838237.500000,0.001337|-9026229181087744.000000,-14440426299719680.000000,-1805631497437184.000000|-5481256590508032.000000,-22417893186600960.000000,-6474491400028160.000000|
0.002429,0.006171,0.001386|544685.312500,6666461.000000,0.001334|2849475.000000,6171504.000000,0.001337|-2795187.750000,-6195025.000000,0.001337|6185035.500000,2813488.750000,0.001337|-6194592.000000,-2796120.000000,0.001337|-9028560274587648.000000,-14444155405074432.000000,-1806097904041984.000000|-5482672319102976.000000,-22423682802515968.000000,-6476163216048128.000000|
0.002430,0.006173,0.001387|498423.625000,6670123.000000,0.001335|2807371.250000,6189642.000000,0.001337|-2752940.000000,-6212827.500000,0.001337|6202939.500000,2771272.250000,0.001337|-6212401.000000,-2753874.750000,0.001337|-9030891368087552.000000,-14447884510429184.000000,-1806564310646784.000000|-5484088047697920.000000,-22429472418430976.000000,-6477835032068096.000000|
0.002431,0.006174,0.001387|452138.031250,6673465.000000,0.001335|2765139.250000,6207497.500000,0.001337|-2710566.250000,-6230346.000000,0.001337|6220559.500000,2728929.000000,0.001337|-6229925.500000,-2711503.750000,0.001337|-9033222461587456.000000,-14451613615783936.000000,-1807030717251584.000000|-5485503776292864.000000,-22435262034345984.000000,-6479506848088064.000000|
0.002431,0.006176,0.001387|405830.750000,6676487.000000,0.001335|2722780.750000,6225069.000000,0.001338|-2668068.500000,-6247579.500000,0.001337|6237894.500000,2686461.000000,0.001338|-6247165.000000,-2669008.500000,0.001337|-9035553555087360.000000,-14455342721138688.000000,-1807497123856384.000000|-5486919504887808.000000,-22441051650260992.000000,-6481178664108032.000000|
0.002432,0.006177,0.001388|359504.031250,6679189.000000,0.001336|2680297.750000,6242355.500000,0.001338|-2625448.750000,-6264527.000000,0.001338|6254944.000000,2643869.750000,0.001338|-6264119.000000,-2626391.250000,0.001338|-9037884648587264.000000,-14459071826493440.000000,-1807963530461184.000000|-5488335233482752.000000,-22446841266176000.000000,-6482850480128000.000000|
0.002433,0.006179,0.001388|313160.062500,6681570.500000,0.001336|2637692.250000,6259356.500000,0.001338|-2582708.750000,-6281187.500000,0.001338|6271707.000000,2601157.500000,0.001338|-6280786.000000,-2583653.750000,0.001338|-9040215742087168.000000,-14462800931848192.000000,-1808429937065984.000000|-5489750962077696.000000,-22452630882091008.000000,-6484522296147968.000000|
0.002433,0.006181,0.001388|266801.093750,6683631.500000,0.001337|2594965.750000,6276071.000000,0.001338|-2539850.500000,-6297560.500000,0.001338|6288182.500000,2558326.000000,0.001338|-6297165.500000,-2540798.000000,0.001338|-9042546835587072.000000,-14466530037202944.000000,-1808896343670784.000000|-5491166690672640.000000,-22458420498006016.000000,-6486194112167936.000000|
0.002434,0.006182,0.001389|220429.343750,6685372.000000,0.001337|2552120.500000,6292498.000000,0.001339|-2496876.000000,-6313644.500000,0.001338|6304369.500000,2515377.250000,0.001338|-6313256.000000,-2497825.750000,0.001338|-9044877929086976.000000,-14470259142557696.000000,-1809362750275584.000000|-5492582419267584.000000,-22464210113921024.000000,-6487865928187904.000000|
0.002434,0.006184,0.001389|174047.015625,6686792.000000,0.001337|2509158.250000,6308636.500000,0.001339|-2453787.000000,-6329439.500000,0.001339|6320267.000000,2472313.000000,0.001339|-6329057.000000,-2454739.000000,0.001339|-9047209022586880.000000,-14473988247912448.000000,-1809829156880384.000000|-5493998147862528.000000,-22469999729836032.000000,-6489537744207872.000000|
0.002435,0.006185,0.001389|127656.359375,6687891.000000,0.001338|2466081.000000,6324485.500000,0.001339|-2410585.250000,-6344944.000000,0.001339|6335874.500000,2429135.250000,0.001339|-6344568.000000,-2411539.500000,0.001339|-9049540116086784.000000,-14477717353267200.000000,-1810295563485184.000000|-5495413876457472.000000,-22475789345751040.000000,-6491209560227840.000000|
0.002436,0.006187,0.001390|81259.585938,6688669.500000,0.001338|2422890.500000,6340044.500000,0.001339|-2367273.000000,-6360157.000000,0.001339|6351191.000000,2385846.000000,0.001339|-6359787.500000,-2368229.500000,0.001339|-9051871209586688.000000,-14481446458621952.000000,-1810761970089984.000000|-5496829605052416.000000,-22481578961666048.000000,-6492881376247808.000000|
0.002436,0.006189,0.001390|34858.925781,6689127.000000,0.001338|2379589.000000,6355312.500000,0.001339|-2323852.000000,-6375078.000000,0.001339|6366215.500000,2342447.000000,0.001339|-6374715.000000,-2324810.750000,0.001339|-9054202303086592.000000,-14485175563976704.000000,-1811228376694784.000000|-5498245333647360.000000,-22487368577581056.000000,-6494553192267776.000000|
0.002437,0.006190,0.001390|-11543.395508,6689264.000000,0.001339|2336178.250000,6370288.500000,0.001340|-2280324.250000,-6389706.500000,0.001340|6380947.500000,2298940.250000,0.001340|-6389350.000000,-2281285.250000,0.001340|-9056533396586496.000000,-14488904669331456.000000,-1811694783299584.000000|-5499661062242304.000000,-22493158193496064.000000,-6496225008287744.000000|
0.002438,0.006192,0.001391|-57945.156250,6689080.000000,0.001339|2292660.000000,6384972.000000,0.001340|-2236691.750000,-6404041.000000,0.001340|6395386.000000,2255328.000000,0.001340|-6403691.500000,-2237654.750000,0.001340|-9058864490086400.000000,-14492633774686208.000000,-1812161189904384.000000|-5501076790837248.000000,-22498947809411072.000000,-6497896824307712.000000|
0.002438,0.006193,0.001391|-104344.125000,6688575.500000,0.001339|2249036.500000,6399362.000000,0.001340|-2192956.500000,-6418081.500000,0.001340|6409530.000000,2211611.750000,0.001340|-6417738.500000,-2193921.500000,0.001340|-9061195583586304.000000,-14496362880040960.000000,-1812627596509184.000000|-5502492519432192.000000,-22504737425326080.000000,-6499568640327680.000000|
0.002439,0.006195,0.001392|-150738.078125,6687750.500000,0.001340|2205309.500000,6413458.000000,0.001340|-2149120.500000,-6431826.500000,0.001340|6423379.000000,2167793.750000,0.001340|-6431490.000000,-2150087.250000,0.001340|-9063526677086208.000000,-14500091985395712.000000,-1813094003113984.000000|-5503908248027136.000000,-22510527041241088.000000,-6501240456347648.000000|
0.002440,0.006196,0.001392|-197124.796875,6686604.500000,0.001340|2161481.000000,6427259.000000,0.001341|-2105185.500000,-6445275.500000,0.001341|6436932.000000,2123876.000000,0.001341|-6444945.500000,-2106154.250000,0.001341|-9065857770586112.000000,-14503821090750464.000000,-1813560409718784.000000|-5505323976622080.000000,-22516316657156096.000000,-6502912272367616.000000|
0.002440,0.006198,0.001392|-243502.062500,6685138.000000,0.001340|2117553.250000,6440764.000000,0.001341|-2061153.625000,-6458428.000000,0.001341|6450188.500000,2079860.375000,0.001341|-6458104.500000,-2062124.250000,0.001341|-9068188864086016.000000,-14507550196105216.000000,-1814026816323584.000000|-5506739705217024.000000,-22522106273071104.000000,-6504584088387584.000000|
0.002441,0.006200,0.001393|-289867.625000,6683351.000000,0.001341|2073528.000000,6453972.500000,0.001341|-2017026.875000,-6471283.000000,0.001341|6463147.500000,2035748.875000,0.001341|-6470966.000000,-2017999.250000,0.001341|-9070519957585920.000000,-14511279301459968.000000,-1814493222928384.000000|-5508155433811968.000000,-22527895888986112.000000,-6506255904407552.000000|
0.002441,0.006201,0.001393|-336219.281250,6681243.500000,0.001341|2029407.125000,6466883.500000,0.001341|-1972807.125000,-6483839.500000,0.001341|6475808.500000,1991543.500000,0.001341|-6483529.500000,-1973781.375000,0.001341|-9072851051085824.000000,-14515008406814720.000000,-1814959629533184.000000|-5509571162406912.000000,-22533685504901120.000000,-6507927720427520.000000|
0.002442,0.006203,0.001393|-382554.812500,6678815.500000,0.001342|1985192.750000,6479496.500000,0.001342|-1928496.500000,-6496097.500000,0.001342|6488170.500000,1947246.250000,0.001342|-6495794.000000,-1929472.500000,0.001342|-9075182144585728.000000,-14518737512169472.000000,-1815426036137984.000000|-5510986891001856.000000,-22539475120816128.000000,-6509599536447488.000000|
0.002443,0.006204,0.001394|-428872.000000,6676067.500000,0.001342|1940886.875000,6491810.500000,0.001342|-1884096.875000,-6508055.500000,0.001342|6500233.000000,1902859.125000,0.001342|-6507759.000000,-1885074.625000,0.001342|-9077513238085632.000000,-14522466617524224.000000,-1815892442742784.000000|-5512402619596800.000000,-22545264736731136.000000,-6511271352467456.000000|
0.002443,0.006206,0.001394|-475168.625000,6672999.500000,0.001342|1896491.500000,6503825.000000,0.001342|-1839610.375000,-6519713.500000,0.001342|6511995.500000,1858384.125000,0.001342|-6519423.500000,-1840589.750000,0.001342|-9079844331585536.000000,-14526195722878976.000000,-1816358849347584.000000|-5513818348191744.000000,-22551054352646144.000000,-6512943168487424.000000|
0.002444,0.006208,0.001394|-521442.468750,6669611.500000,0.001343|1852008.500000,6515539.500000,0.001342|-1795039.000000,-6531070.500000,0.001342|6523457.000000,1813823.250000,0.001342|-6530787.000000,-1796019.875000,0.001342|-9082175425085440.000000,-14529924828233728.000000,-1816825255952384.000000|-5515234076786688.000000,-22556843968561152.000000,-6514614984507392.000000|
0.002445,0.006209,0.001395|-567691.312500,6665904.000000,0.001343|1807440.000000,6526953.000000,0.001343|-1750384.625000,-6542125.500000,0.001343|6534617.000000,1769178.500000,0.001343|-6541849.000000,-1751367.125000,0.001343|-9084506518585344.000000,-14533653933588480.000000,-1817291662557184.000000|-5516649805381632.000000,-22562633584476160.000000,-6516286800527360.000000|
0.002445,0.006211,0.001395|-613912.937500,6661877.000000,0.001343|1762788.000000,6538065.000000,0.001343|-1705649.375000,-6552878.500000,0.001343|6545474.500000,1724451.875000,0.001343|-6552608.500000,-1706633.500000,0.001343|-9086837612085248.000000,-14537383038943232.000000,-1817758069161984.000000|-5518065533976576.000000,-22568423200391168.000000,-6517958616547328.000000|
0.002446,0.006212,0.001395|-660105.125000,6657530.500000,0.001344|1718054.500000,6548875.000000,0.001343|-1660835.375000,-6563328.500000,0.001343|6556029.000000,1679645.500000,0.001343|-6563065.000000,-1661821.000000,0.001343|-9089168705585152.000000,-14541112144297984.000000,-1818224475766784.000000|-5519481262571520.000000,-22574212816306176.000000,-6519630432567296.000000|
0.002446,0.006214,0.001396|-706265.625000,6652865.000000,0.001344|1673241.625000,6559382.000000,0.001344|-1615944.500000,-6573475.000000,0.001343|6566280.000000,1634761.375000,0.001344|-6573218.000000,-1616931.625000,0.001343|-9091499799085056.000000,-14544841249652736.000000,-1818690882371584.000000|-5520896991166464.000000,-22580002432221184.000000,-6521302248587264.000000|
0.002447,0.006216,0.001396|-752392.312500,6647880.500000,0.001345|1628351.375000,6569585.500000,0.001344|-1570978.875000,-6583317.500000,0.001344|6576227.000000,1589801.500000,0.001344|-6583067.000000,-1571967.375000,0.001344|-9093830892584960.000000,-14548570355007488.000000,-1819157288976384.000000|-5522312719761408.000000,-22585792048136192.000000,-6522974064607232.000000|
0.002448,0.006217,0.001397|-798482.875000,6642577.500000,0.001345|1583385.750000,6579485.000000,0.001344|-1525940.625000,-6592855.000000,0.001344|6585869.000000,1544768.000000,0.001344|-6592611.500000,-1526930.375000,0.001344|-9096161986084864.000000,-14552299460362240.000000,-1819623695581184.000000|-5523728448356352.000000,-22591581664051200.000000,-6524645880627200.000000|
0.002448,0.006219,0.001397|-844535.187500,6636956.000000,0.001345|1538346.750000,6589079.500000,0.001344|-1480831.625000,-6602087.000000,0.001344|6595205.500000,1499662.875000,0.001344|-6601850.500000,-1481822.750000,0.001344|-9098493079584768.000000,-14556028565716992.000000,-1820090102185984.000000|-5525144176951296.000000,-22597371279966208.000000,-6526317696647168.000000|
0.002449,0.006220,0.001397|-890547.000000,6631016.500000,0.001346|1493236.500000,6598369.000000,0.001345|-1435654.000000,-6611013.500000,0.001345|6604236.500000,1454488.125000,0.001345|-6610783.500000,-1436646.375000,0.001345|-9100824173084672.000000,-14559757671071744.000000,-1820556508790784.000000|-5526559905546240.000000,-22603160895881216.000000,-6527989512667136.000000|
0.002450,0.006222,0.001398|-936516.125000,6624759.000000,0.001346|1448057.000000,6607352.500000,0.001345|-1390409.875000,-6619633.500000,0.001345|6612961.000000,1409245.875000,0.001345|-6619410.000000,-1391403.500000,0.001345|-9103155266584576.000000,-14563486776426496.000000,-1821022915395584.000000|-5527975634141184.000000,-22608950511796224.000000,-6529661328687104.000000|
0.002450,0.006224,0.001398|-982440.375000,6618184.000000,0.001347|1402810.375000,6616029.500000,0.001345|-1345101.250000,-6627946.500000,0.001345|6621378.000000,1363938.250000,0.001345|-6627729.500000,-1346096.125000,0.001345|-9105486360084480.000000,-14567215881781248.000000,-1821489322000384.000000|-5529391362736128.000000,-22614740127711232.000000,-6531333144707072.000000|
0.002451,0.006225,0.001398|-1028317.562500,6611292.000000,0.001347|1357498.625000,6624399.500000,0.001346|-1299730.250000,-6635952.000000,0.001345|6629487.500000,1318567.250000,0.001346|-6635741.500000,-1300726.250000,0.001345|-9107817453584384.000000,-14570944987136000.000000,-1821955728605184.000000|-5530807091331072.000000,-22620529743626240.000000,-6533004960727040.000000|
0.002451,0.006227,0.001399|-1074145.375000,6604083.000000,0.001347|1312123.875000,6632462.000000,0.001346|-1254299.000000,-6643649.500000,0.001346|6637289.000000,1273135.000000,0.001346|-6643445.500000,-1255296.000000,0.001346|-9110148547084288.000000,-14574674092490752.000000,-1822422135209984.000000|-5532222819926016.000000,-22626319359541248.000000,-6534676776747008.000000|
0.002452,0.006228,0.001399|-1119921.750000,6596558.000000,0.001348|1266688.250000,6640216.500000,0.001346|-1208809.500000,-6651038.000000,0.001346|6644782.000000,1227643.500000,0.001346|-6650841.000000,-1209807.500000,0.001346|-9112479640584192.000000,-14578403197845504.000000,-1822888541814784.000000|-5533638548520960.000000,-22632108975456256.000000,-6536348592766976.000000|
0.002453,0.006230,0.001399|-1165644.500000,6588716.500000,0.001348|1221193.750000,6647662.500000,0.001346|-1163263.750000,-6658117.500000,0.001346|6651966.000000,1182095.000000,0.001346|-6657927.500000,-1164262.750000,0.001346|-9114810734084096.000000,-14582132303200256.000000,-1823354948419584.000000|-5535054277115904.000000,-22637898591371264.000000,-6538020408786944.000000|
0.002453,0.006232,0.001400|-1211311.375000,6580559.500000,0.001349|1175642.500000,6654799.500000,0.001347|-1117664.000000,-6664887.500000,0.001347|6658840.000000,1136491.375000,0.001347|-6664704.500000,-1118663.875000,0.001347|-9117141827584000.000000,-14585861408555008.000000,-1823821355024384.000000|-5536470005710848.000000,-22643688207286272.000000,-6539692224806912.000000|
0.002454,0.006233,0.001400|-1256920.125000,6572087.000000,0.001349|1130036.625000,6661627.000000,0.001347|-1072012.250000,-6671348.000000,0.001347|6665404.000000,1090834.875000,0.001347|-6671171.500000,-1073013.000000,0.001347|-9119472921083904.000000,-14589590513909760.000000,-1824287761629184.000000|-5537885734305792.000000,-22649477823201280.000000,-6541364040826880.000000|
0.002455,0.006235,0.001400|-1302468.750000,6563300.000000,0.001350|1084378.125000,6668144.500000,0.001347|-1026310.687500,-6677498.000000,0.001347|6671657.500000,1045127.625000,0.001347|-6677328.000000,-1027312.250000,0.001347|-9121804014583808.000000,-14593319619264512.000000,-1824754168233984.000000|-5539301462900736.000000,-22655267439116288.000000,-6543035856846848.000000|
0.002455,0.006236,0.001401|-1347954.875000,6554198.500000,0.001350|1038669.187500,6674352.000000,0.001348|-980561.375000,-6683337.000000,0.001348|6677600.000000,999371.687500,0.001348|-6683174.000000,-981563.687500,0.001348|-9124135108083712.000000,-14597048724619264.000000,-1825220574838784.000000|-5540717191495680.000000,-22661057055031296.000000,-6544707672866816.000000|
0.002456,0.006238,0.001401|-1393376.500000,6544783.000000,0.001350|992911.875000,6680248.500000,0.001348|-934766.437500,-6688865.000000,0.001348|6683231.500000,953569.125000,0.001348|-6688708.500000,-935769.437500,0.001348|-9126466201583616.000000,-14600777829974016.000000,-1825686981443584.000000|-5542132920090624.000000,-22666846670946304.000000,-6546379488886784.000000|
0.002456,0.006239,0.001402|-1438731.375000,6535054.000000,0.001351|947108.312500,6685833.500000,0.001348|-888927.937500,-6694081.000000,0.001348|6688551.000000,907722.125000,0.001348|-6693931.500000,-889931.625000,0.001348|-9128797295083520.000000,-14604506935328768.000000,-1826153388048384.000000|-5543548648685568.000000,-22672636286861312.000000,-6548051304906752.000000|
0.002457,0.006241,0.001402|-1484017.250000,6525012.000000,0.001351|901260.625000,6691107.000000,0.001349|-843048.000000,-6698985.000000,0.001349|6693558.500000,861832.750000,0.001349|-6698842.500000,-844052.312500,0.001349|-9131128388583424.000000,-14608236040683520.000000,-1826619794653184.000000|-5544964377280512.000000,-22678425902776320.000000,-6549723120926720.000000|
0.002458,0.006243,0.001402|-1529232.000000,6514657.500000,0.001352|855370.875000,6696068.500000,0.001349|-797128.750000,-6703577.000000,0.001349|6698253.500000,815903.125000,0.001349|-6703441.000000,-798133.625000,0.001349|-9133459482083328.000000,-14611965146038272.000000,-1827086201257984.000000|-5546380105875456.000000,-22684215518691328.000000,-6551394936946688.000000|
0.002458,0.006244,0.001403|-1574373.500000,6503991.000000,0.001352|809441.250000,6700717.500000,0.001349|-751172.375000,-6707856.000000,0.001349|6702635.500000,769935.375000,0.001349|-6707727.000000,-752177.750000,0.001349|-9135790575583232.000000,-14615694251393024.000000,-1827552607862784.000000|-5547795834470400.000000,-22690005134606336.000000,-6553066752966656.000000|
0.002459,0.006246,0.001403|-1619439.625000,6493012.500000,0.001353|763473.812500,6705053.500000,0.001350|-705180.937500,-6711822.000000,0.001350|6706704.000000,723931.687500,0.001350|-6711700.000000,-706186.750000,0.001350|-9138121669083136.000000,-14619423356747776.000000,-1828019014467584.000000|-5549211563065344.000000,-22695794750521344.000000,-6554738568986624.000000|
0.002460,0.006247,0.001403|-1664428.125000,6481723.500000,0.001353|717470.750000,6709076.500000,0.001350|-659156.562500,-6715474.500000,0.001350|6710459.000000,677894.125000,0.001350|-6715359.500000,-660162.812500,0.001350|-9140452762583040.000000,-14623152462102528.000000,-1828485421072384.000000|-5550627291660288.000000,-22701584366436352.000000,-6556410385006592.000000|
0.002460,0.006249,0.001404|-1709337.000000,6470124.000000,0.001354|671434.125000,6712786.000000,0.001350|-613101.437500,-6718813.500000,0.001350|6713900.000000,631824.875000,0.001350|-6718705.000000,-614108.062500,0.001350|-9142783856082944.000000,-14626881567457280.000000,-1828951827677184.000000|-5552043020255232.000000,-22707373982351360.000000,-6558082201026560.000000|
0.002461,0.006251,0.001404|-1754164.000000,6458214.500000,0.001354|625366.125000,6716182.000000,0.001351|-567017.687500,-6721838.500000,0.001351|6717027.000000,585726.062500,0.001351|-6721736.500000,-568024.562500,0.001351|-9145114949582848.000000,-14630610672812032.000000,-1829418234281984.000000|-5553458748850176.000000,-22713163598266368.000000,-6559754017046528.000000|
0.002461,0.006252,0.001404|-1798906.875000,6445995.500000,0.001354|579268.875000,6719263.500000,0.001351|-520907.437500,-6724549.000000,0.001351|6719839.500000,539599.812500,0.001351|-6724454.000000,-521914.562500,0.001351|-9147446043082752.000000,-14634339778166784.000000,-1829884640886784.000000|-5554874477445120.000000,-22718953214181376.000000,-6561425833066496.000000|
0.002462,0.006254,0.001405|-1843563.625000,6433468.000000,0.001355|533144.562500,6722030.500000,0.001351|-474772.812500,-6726945.000000,0.001351|6722337.000000,493448.312500,0.001351|-6726857.000000,-475780.156250,0.001351|-9149777136582656.000000,-14638068883521536.000000,-1830351047491584.000000|-5556290206040064.000000,-22724742830096384.000000,-6563097649086464.000000|
0.002463,0.006255,0.001405|-1888132.125000,6420632.500000,0.001355|486995.281250,6724483.000000,0.001352|-428616.000000,-6729026.000000,0.001352|6724519.500000,447273.687500,0.001352|-6728945.000000,-429623.500000,0.001352|-9152108230082560.000000,-14641797988876288.000000,-1830817454096384.000000|-5557705934635008.000000,-22730532446011392.000000,-6564769465106432.000000|
0.002463,0.006257,0.001405|-1932610.250000,6407489.500000,0.001356|440823.218750,6726620.500000,0.001352|-382439.125000,-6730792.000000,0.001352|6726386.500000,401078.093750,0.001352|-6730718.000000,-383446.718750,0.001352|-9154439323582464.000000,-14645527094231040.000000,-1831283860701184.000000|-5559121663229952.000000,-22736322061926400.000000,-6566441281126400.000000|
0.002464,0.006259,0.001406|-1976995.750000,6394039.500000,0.001356|394630.500000,6728443.000000,0.001352|-336244.343750,-6732242.500000,0.001352|6727938.000000,354863.718750,0.001352|-6732175.500000,-337252.000000,0.001352|-9156770417082368.000000,-14649256199585792.000000,-1831750267305984.000000|-5560537391824896.000000,-22742111677841408.000000,-6568113097146368.000000|
0.002465,0.006260,0.001406|-2021286.625000,6380283.500000,0.001357|348419.281250,6729950.000000,0.001353|-290033.812500,-6733377.500000,0.001353|6729174.000000,308632.687500,0.001353|-6733317.500000,-291041.468750,0.001353|-9159101510582272.000000,-14652985304940544.000000,-1832216673910784.000000|-5561953120419840.000000,-22747901293756416.000000,-6569784913166336.000000|
0.002465,0.006262,0.001407|-2065480.750000,6366222.000000,0.001357|302191.718750,6731141.500000,0.001353|-243809.718750,-6734197.000000,0.001353|6730094.000000,262387.156250,0.001353|-6734144.000000,-244817.328125,0.001353|-9161432604082176.000000,-14656714410295296.000000,-1832683080515584.000000|-5563368849014784.000000,-22753690909671424.000000,-6571456729186304.000000|
0.002466,0.006263,0.001407|-2109576.000000,6351856.000000,0.001358|255950.000000,6732017.000000,0.001353|-197574.187500,-6734700.500000,0.001353|6730697.500000,216129.328125,0.001353|-6734654.500000,-198581.703125,0.001353|-9163763697582080.000000,-14660443515650048.000000,-1833149487120384.000000|-5564784577609728.000000,-22759480525586432.000000,-6573128545206272.000000|
0.002466,0.006265,0.001407|-2153570.250000,6337186.000000,0.001358|209696.265625,6732576.500000,0.001354|-151329.406250,-6734888.000000,0.001354|6730985.000000,169861.343750,0.001354|-6734849.000000,-152336.781250,0.001354|-9166094791081984.000000,-14664172621004800.000000,-1833615893725184.000000|-5566200306204672.000000,-22765270141501440.000000,-6574800361226240.000000|
0.002467,0.006267,0.001408|-2197461.250000,6322212.500000,0.001359|163432.687500,6732820.000000,0.001354|-105077.539062,-6734759.500000,0.001354|6730956.000000,123585.382812,0.001354|-6734727.000000,-106084.718750,0.001354|-9168425884581888.000000,-14667901726359552.000000,-1834082300329984.000000|-5567616034799616.000000,-22771059757416448.000000,-6576472177246208.000000|
0.002468,0.006268,0.001408|-2241247.000000,6306936.500000,0.001359|117161.437500,6732747.000000,0.001354|-58820.750000,-6734314.500000,0.001354|6730610.000000,77303.617188,0.001354|-6734289.000000,-59827.683594,0.001354|-9170756978081792.000000,-14671630831714304.000000,-1834548706934784.000000|-5569031763394560.000000,-22776849373331456.000000,-6578143993266176.000000|
0.002468,0.006270,0.001408|-2284925.500000,6291358.500000,0.001360|70884.687500,6732357.500000,0.001355|-12561.209961,-6733553.000000,0.001355|6729947.500000,31018.222656,0.001355|-6733534.500000,-13567.850586,0.001355|-9173088071581696.000000,-14675359937069056.000000,-1835015113539584.000000|-5570447491989504.000000,-22782638989246464.000000,-6579815809286144.000000|
0.002469,0.006271,0.001409|-2328494.750000,6275479.500000,0.001360|24604.613281,6731651.500000,0.001355|33698.906250,-6732475.000000,0.001355|6728968.000000,-15268.625000,0.001355|-6732463.500000,32692.609375,0.001355|-9175419165081600.000000,-14679089042423808.000000,-1835481520144384.000000|-5571863220584448.000000,-22788428605161472.000000,-6581487625306112.000000|
0.002470,0.006273,0.001409|-2371952.500000,6259300.000000,0.001361|-21676.611328,6730628.500000,0.001355|79957.414062,-6731080.500000,0.001355|6727671.500000,-61554.742188,0.001355|-6731075.500000,78951.515625,0.001355|-9177750258581504.000000,-14682818147778560.000000,-1835947926749184.000000|-5573278949179392.000000,-22794218221076480.000000,-6583159441326080.000000|
0.002470,0.006275,0.001409|-2415296.750000,6242821.000000,0.001361|-67956.804688,6729289.000000,0.001356|126212.148438,-6729369.000000,0.001356|6726058.000000,-107837.945312,0.001356|-6729371.000000,125206.695312,0.001356|-9180081352081408.000000,-14686547253133312.000000,-1836414333353984.000000|-5574694677774336.000000,-22800007836991488.000000,-6584831257346048.000000|
0.002471,0.006276,0.001410|-2458525.250000,6226043.000000,0.001362|-114233.789062,6727632.500000,0.001356|172460.921875,-6727341.000000,0.001356|6724127.500000,-154116.046875,0.001356|-6727349.500000,171455.968750,0.001356|-9182412445581312.000000,-14690276358488064.000000,-1836880739958784.000000|-5576110406369280.000000,-22805797452906496.000000,-6586503073366016.000000|
0.002471,0.006278,0.001410|-2501636.250000,6208967.500000,0.001362|-160505.375000,6725659.000000,0.001357|218701.546875,-6724996.000000,0.001357|6721879.500000,-200386.875000,0.001357|-6725011.500000,217697.140625,0.001357|-9184743539081216.000000,-14694005463842816.000000,-1837347146563584.000000|-5577526134964224.000000,-22811587068821504.000000,-6588174889385984.000000|
0.002472,0.006279,0.001411|-2544627.500000,6191594.500000,0.001363|-206769.390625,6723368.500000,0.001357|264931.843750,-6722334.000000,0.001357|6719314.500000,-246648.234375,0.001357|-6722356.500000,263928.031250,0.001357|-9187074632581120.000000,-14697734569197568.000000,-1837813553168384.000000|-5578941863559168.000000,-22817376684736512.000000,-6589846705405952.000000|
0.002473,0.006281,0.001411|-2587497.000000,6173925.500000,0.001363|-253023.656250,6720761.000000,0.001357|311149.656250,-6719355.500000,0.001357|6716432.000000,-292897.937500,0.001357|-6719384.500000,310146.468750,0.001357|-9189405726081024.000000,-14701463674552320.000000,-1838279959773184.000000|-5580357592154112.000000,-22823166300651520.000000,-6591518521425920.000000|
0.002473,0.006282,0.001411|-2630242.750000,6155961.000000,0.001364|-299265.968750,6717836.500000,0.001358|357352.750000,-6716060.000000,0.001358|6713232.500000,-339133.781250,0.001358|-6716096.000000,356350.281250,0.001358|-9191736819580928.000000,-14705192779907072.000000,-1838746366377984.000000|-5581773320749056.000000,-22828955916566528.000000,-6593190337445888.000000|
